"","alcohol_impaired_driving_deaths","uninsured","mental_health_providers","high_school_completion","some_college","unemployment","children_in_poverty","income_inequality","children_in_single_parent_households","social_associations","injury_deaths","severe_housing_problems","food_insecurity","drug_overdose_deaths","high_school_graduation","disconnected_youth","reading_scores","math_scores","school_segregation","school_funding_adequacy","gender_pay_gap","median_household_income","living_wage","children_eligible_for_free_or_reduced_price_lunch","residential_segregation_black_white","child_care_cost_burden","child_care_centers","homicides","suicides","firearm_fatalities","motor_vehicle_crash_deaths","juvenile_arrests","voter_turnout","census_participation","population","percent_below_18_years_of_age","percent_65_and_older","percent_non_hispanic_black","percent_american_indian_or_alaska_native","percent_asian","percent_native_hawaiian_or_other_pacific_islander","percent_hispanic","percent_non_hispanic_white","percent_not_proficient_in_english","percent_female","percent_rural"
"1808","0.3048128342","0.0993817087","0.002042534","0.8838258092","0.6257955763","0.0513651238","0.159","4.8797693288","0.245984093","7.7464122837","111.22513703","0.2173977548","0.112","58.758877768","0.8772646273","0.065672058","3.023488668","2.937436557","0.1708858975","8164.5061364","0.8446389862","76108",NA,"0.5023891596","55.328288857","0.2944368529","7.0639873808","6.3757280284","11.967383051","8.8262045525","12.167014321",NA,"0.7323222551","0.607","275638","0.2065390113","0.1989130671","0.1438988819","0.0070019373","0.0806020941","0.0011174076","0.2029038086","0.5508493023","0.0553319842","0.5113953809","0.1493512643"
"1809","0.1348314607","0.0726229897","0.003070314","0.9299299136","0.8082280435","0.0335277864","0.081","4.9576744285","0.1483839324","9.519625841","47.069953864","0.1991024966","0.067","18.995780096","0.9334058448","0.0313117303","3.677586117","3.565760165","0.1804493053","11153.677808","0.7939992278","113885",NA,"0.1718085908","53.633189673","0.2804407955","8.7098860238","1.2311583376","7.4566994999","1.9993563774","4.3622523814",NA,"0.7729584798","0.74","952997","0.2064298209","0.1833353096","0.0562257804","0.0061626637","0.1757655061","0.0011154285","0.2268107874","0.5267057504","0.0668570235","0.5089344458","0.0012105904"
"1810","0.2378640777","0.0531538792","0.010465498","0.9408352351","0.7473396742","0.033268915","0.084","4.0807988039","0.2064913852","8.3356847","74.837991746","0.1390945034","0.056","35.4663792","0.9133296276","0.0553976632","3.277822854","3.166363621","0.1377367917","7438.6516722","0.8068357194","100188",NA,"0.2094849431","53.538124851","0.2409969258","6.1670235546","3.2066505297","9.0160671579","5.2439922958","8.8262262105",NA,"0.7711614739","0.759","466103","0.2034400122","0.1841030845","0.1739186403","0.0036172262","0.0602720858","0.0010920333","0.0957513683","0.6431368174","0.0185955218","0.5053539668","0.0976962716"
"1811","0.1851851852","0.0750423789","0.0037892427","0.8927650299","0.6824082986","0.0400905676","0.175","5.1432909103","0.3110610971","7.8469407432","98.714287504","0.1849365362","0.091","56.406716498","0.8509508652","0.0641407413","3.115299455","3.004400464","0.2351455894","5123.7309371","0.8193687376","81372",NA,"0.3924709899","58.42989461","0.3268937718","7.1730498271","7.3547486088","9.3336474477","7.0845701975","9.8715827335",NA,"0.7143481899","0.699","524907","0.2251141631","0.166318986","0.1883876572","0.0072717643","0.0625482228","0.0012973727","0.1903746759","0.53733328","0.0449174645","0.5150283765","0.0130777386"
"1812","0.2666666667","0.076331694","0.0012443273","0.9391716759","0.6618663291","0.0648919525","0.127","4.6768594091","0.1992679707","12.230689623","112.60123904","0.1856405213","0.099","59.445793315","0.8664394766","0.0536822228","3.143786671","3.053189232","0.1301728351","9907.0198182","0.8827456124","80845",NA,"0.3379513014","65.71594202","0.3239779826","6.8476977568",NA,"12.036512547","6.4466358231","12.069987594",NA,"0.7744246897","0.366","95634","0.1697618002","0.2954388607","0.0387728214","0.0043708305","0.010393793","0.0010351967","0.0856599117","0.8473137169","0.0113314137","0.5126837736","0.1859588718"
"1813","0.3534482759","0.1115471873","0.001321388","0.8120480074","0.4261488361","0.050648076","0.202","5.2451314009","0.2958882388","9.438445065","108.53527795","0.2209245265","0.104","52.203428988","0.8408293714","0.1470548409","2.69933391","2.637975244","0.1499212245","4807.1054385","0.881213012","60892",NA,"0.5567848769","39.594789635","0.314639033","6.9603158113","7.9938080903","9.3357566334","9.8185948264","18.338736207",NA,"0.5919097074","0.652","151356","0.2400036999","0.1630923122","0.183124554","0.0164777082","0.0157575517","0.0017970877","0.3359364677","0.4388131293","0.0733327325","0.492408626","0.2449076236"
"1814","0.1572052402","0.1174831679","0.0026263218","0.8692829043","0.6334007289","0.0450572782","0.2","6.7863696447","0.3358011529","7.4861068384","72.813293472","0.2649477088","0.099","39.195027039","0.8663670747","0.0814549524","3.24440544","3.10612625","0.3806516054","8238.7025238","0.8970998198","74747",NA,"0.5334708966","74.533900654","0.2742718771","8.8175773345","11.914878271","5.6012740885","9.9201343034","6.2579627715",NA,"0.6653134754","0.608","849477","0.2330304411","0.1443346906","0.3768871906","0.0089772884","0.0658040182","0.0016198202","0.2456205406","0.2953264185","0.0806308521","0.5129815169","0.0001377749"
"1815","0.231884058","0.0541288863","0.0015525064","0.9360217978","0.7351523383","0.0366552829","0.078","4.2275649207","0.2025316456","7.356877531","89.275288329","0.1394124559","0.066","50.37341543","0.905066109","0.0478528333","3.299968574","3.222373845","0.0732504135","6812.1686565","0.7948286974","97851",NA,"0.2146780158","38.889922652","0.223993623","8.2195327163","2.4796028357","9.5137491689","4.9559665764","10.793565285",NA,"0.7751195313","0.738","306601","0.2099047296","0.1697156891","0.1100746573","0.0033463687","0.0331668846","0.001056748","0.0790375765","0.7558422836","0.0134815985","0.5081979511","0.1131679755"
"1816","0.2213114754","0.1147476556","0.0009241277","0.8716680171","0.7711895345","0.0362687295","0.182","6.0127309275","0.2703510863","5.2529457067","48.79586108","0.2648398331","0.11","25.115806344","0.8369507793","0.0815755019","3.254335007","3.08889142","0.2499393036","3280.0484917","0.8623582737","82361",NA,"0.6139903677","55.495164716","0.2141790411","8.3329878529","4.0276540405","6.6734859865","3.5439971133","4.384269242",NA,"0.6251876689","0.578","703366","0.198174208","0.1279831553","0.1103422685","0.013456721","0.1701361738","0.0021980022","0.4237921651","0.2820210246","0.1142634647","0.4997170748","0"
"1817","0.2368421053","0.0458773638","0.0028818666","0.9578737386","0.8175539461","0.0290968377","0.043","4.1983002833","0.1201197507","9.5440411317","48.341058892","0.1197397418","0.046","14.772139744","0.9399053146","0.0343572572","3.450089313","3.500442899","0.0532882369","15814.368947","0.8097322954","137334",NA,"0.0930849563","47.409640928","0.252916248","12.219959267",NA,"10.164909225","4.4524659506","5.8018563665",NA,"0.8755599439","0.762","129777","0.1870747513","0.2110312305","0.025258713","0.0024580627","0.0502323216","0.0017568598","0.0802838716","0.8281976005","0.014285021","0.5061066291","0.5834722793"
"1818","0.2058823529","0.0766836753","0.0038745639","0.8972684154","0.6692269523","0.0318327751","0.133","5.5494515012","0.2649679976","10.88370502","71.470277104","0.1858642727","0.072","32.572795736","0.8669256757","0.0374648368","3.151295389","3.085643467","0.2743437859","9183.7187778","0.8138642609","94832",NA,"0.3284416118","63.597052887","0.3301100894","9.0009844827","8.0535924391","7.5098364464","8.9002745681","7.0564809943",NA,"0.7042890471","0.679","380688","0.214067688","0.1653716429","0.1933499349","0.0074391628","0.1304848065","0.0025033623","0.2038440928","0.4520184508","0.0671149454","0.5062649729","0.0507796768"
"1819","0.2692307692","0.0766479656","0.0022474571","0.8968321614","0.7488157821","0.0334818727","0.091","4.3925267386","0.173857183","6.1918641461","53.454985879","0.1940306282","0.07","27.306012704","0.886102503","0.0355050266","3.393405972","3.376398505","0.2461669504","9097.787087","0.7582096668","102073",NA,"0.3186251959","45.693402416","0.2786633096","7.0151477527","1.945704269","6.6958013275","2.6787285989","5.5810990874",NA,"0.686543734","0.722","861418","0.2124485441","0.1628942047","0.1035025969","0.0081017578","0.2606585885","0.00136403","0.2317492785","0.3886417512","0.0690698155","0.5022323657","0.0097652584"
"1820","0.3276836158","0.0600909918","0.0034249447","0.9434943911","0.7867408053","0.0330295898","0.069","4.9866327455","0.1598049028","8.3984913706","61.688659158","0.1705249019","0.064","28.684801836","0.9197191588","0.039229984","3.409743796","3.410527767","0.2039604268","10924.692367","0.7149368222","117699",NA,"0.2049440655","62.671106942","0.2395687304","8.2435003171","1.3911707637","8.4461210094","3.0029694256","5.9067742262",NA,"0.8188986097","0.713","644098","0.2041521632","0.1938959599","0.064839512","0.0030756189","0.0578949166","0.0006054979","0.1166080317","0.7453803614","0.0225789208","0.5092128838","0.0512884255"
"1821","0.171875","0.0563900256","0.0033101764","0.9507380264","0.8319404447","0.0303483642","0.044",NA,"0.1230285709","10.09822283","47.22983929","0.147860556","0.057","19.880675782","0.9383066688","0.0317844767","3.614908143","3.557535444","0.1513797695","13183.052895","0.7699744513","131562",NA,"0.1059193117","55.047526674","0.2377434214","9.5253214796","0.6598262763","7.4949562649","2.572518906","4.1310862519",NA,"0.8435764109","0.766","511151","0.203155232","0.1843486563","0.0345690412","0.00361537","0.1158816084","0.0006456018","0.1487153503","0.6845041876","0.0367663473","0.5029883537","0.0855493486"
"1822","0.2598039216","0.0639038816","0.0019825082","0.9314693008","0.694068054","0.0370343062","0.183","4.5044332211","0.1279359328","7.0108074293","72.833520357","0.1838922665","0.083","35.713884735","0.8810149963","0.0442785734","3.158748404","3.087152506","0.1357946566","9228.2749231","0.7580949847","81152",NA,"0.3242721353","51.705481709","0.293079653","3.4241245136","1.4113552468","9.2507680544","3.6156175133","7.997679732",NA,"0.7722151248","0.667","655735","0.2463678163","0.2284794925","0.0328974357","0.002906662","0.0207599106","0.0005124021","0.101566944","0.8327556101","0.0141843254","0.5126354396","0.0369317781"
"1823","0.1774193548","0.1224609984","0.0016402821","0.8517795803","0.5739584878","0.0457576045","0.176","5.2822545946","0.2697724017","7.0254401998","58.984907592","0.2670441072","0.104","28.217650831","0.7971218165","0.0533262749","2.999081646","2.949742235","0.2827088279","8505.8307579","0.8801659807","78779",NA,"0.557665569","67.000691447","0.2389469275","7.0307485851","4.8662443817","6.1262550403","5.4411211548","5.6538446284",NA,"0.7025863287","0.677","513936","0.233852075","0.1594381402","0.0970004047","0.0170235204","0.0611515831","0.0024789079","0.4433217366","0.3881747922","0.1416840019","0.5080671523","0.0283123266"
"1824","0.2957746479","0.0670353515","0.001151773","0.9018006885","0.552039749","0.046046177","0.151","5.0051126878","0.3145536545","11.222826922","121.16175729","0.1808314561","0.1","56.87742914","0.945308311",NA,"3.089945717","3.049535981","0.2055395139","7203.6023333","0.7525771631","76005",NA,"0.3853083853","61.769553412","0.2637326492","5.4723502304","10.38616202","10.04807046","13.321449754","16.933959815",NA,"0.7004336155","0.659","65117","0.2166715297","0.1937128553","0.1352642167","0.0066034983","0.0109955925","0.0006603498","0.1116605495","0.7170477755","0.011143695","0.5066265338","0.5315791909"
"1825","0.1666666667","0.0533708063","0.003076036","0.9402201915","0.8179269023","0.0310864641","0.058",NA,"0.1389475117","9.2869314648","45.195832645","0.1616688941","0.049","17.431806772","0.9186640124","0.0455497086","3.473859416","3.493904294","0.1767773119","11753.057441","0.7615080542","134735",NA,"0.1971170613","62.88725055","0.2344602368","8.7962962963","1.7537008434","6.6626367618","2.7536533797","4.8333706173",NA,"0.8135297207","0.747","346875","0.2079452252","0.1729700901","0.0970118919","0.0043992793","0.2067142342","0.0010176577","0.1636843243","0.5150962162","0.0445231169","0.5063063063","0.0753153946"
"1826","0.22","0.057264024","0.0022110567","0.9544451","0.7472113401","0.0369143947","0.069","3.6984642089","0.1721861395","8.1762778011","66.194881117","0.1316348195","0.061","32.861304171","0.9073503777","0.0483175151","3.328965182","3.25741909","0.0595615435","12469.289375","0.8012683209","111308",NA,"0.135340696","53.26022676","0.251338628","9.2307692308","1.2063829723","8.0003606373","4.9399165013","8.5452127205",NA,"0.7975337746","0.711","146084","0.1916226281","0.1920196599","0.0262794009","0.0033473892","0.0233838066","0.0005407848","0.1155841844","0.8201788012","0.0086390901","0.4960023","0.4863646764"
"1827","0.2027972028","0.116660023","0.00236919","0.8680282978","0.6479310505","0.0387228308","0.127","4.8602267934","0.2324361194","8.127750763","55.848440093","0.2178932555","0.067","27.971629285","0.8674542897","0.0736156574","3.259345076","3.190874034","0.2700678818","8741.5267","0.851795209","96483",NA,"0.4022590408","59.478249562","0.2773131018","7.6106492923","3.6760726474","7.2551653392","3.9917200322","5.9225614874",NA,"0.7138874388","0.694","569815","0.2317331064","0.1532006002","0.2079832928","0.0095838123","0.0620710231","0.0014829374","0.3403455507","0.3763081","0.1222604456","0.505309618","0"
"1828","0.2181818182","0.0691867953","0.0025782954","0.9383957408","0.6796850269","0.034520799","0.096","4.2471457354","0.1800348941","8.6696589031","72.819305165","0.133979206","0.076","27.361312348","0.8944466095","0.0550098232","3.250912161","3.183070533","0.0750689359","12440.602909","0.7499147652","97729",NA,"0.2290046656","45.926842835","0.2863633108","9.5334685598","2.0061924474","10.038586141","4.4927077737","10.030962237",NA,"0.7442091087","0.722","110926","0.1899734958","0.1983574635","0.0618610605","0.0046066747","0.0320303626","0.0009195319","0.1239474965","0.7666462326","0.0185029517","0.5030290464","0.4322004524"
"1829","0.287367406","0.1258881384","0.0044550248","0.8712197714","0.6315685918","0.0402872578","0.229","5.2433841742","0.3045159403","7.9966841173","121.12327676","0.1662051958","0.135","38.534425801","0.7663721707","0.1004262692",NA,"2.69802957","0.2455943905","-5336.632","0.839894618","59842",NA,"0.7478903487","53.171654555","0.3043010132","11.184031474","9.9395670235","24.262714021","22.470791066","18.808824018","14.743705036","0.6113285321",NA,"2113344","0.217434076","0.1908837369","0.019701951","0.111741865","0.0195174094","0.0016632408","0.5015108757","0.3571056108","0.0388698225","0.5016660799","0.2545286424"
"1830","0.2323420074","0.1165194343","0.0053902705","0.9016632499","0.7083806532","0.0362083248","0.17","5.1828760412","0.319349442","7.9627161017","129.32608281","0.1776685136","0.119","53.312237738","0.7494007156","0.0817483383",NA,"2.639624797","0.1324113098","-5150.83","0.8595306342","65034",NA,"0.6902363959","44.086989123","0.2884644955","12.266066626","12.098749402","23.506882233","24.597024645","16.272185607","7.3715124816","0.6374109383","0.698","672508","0.2023693398","0.1810372516","0.0269840656","0.0674044026","0.0311565067","0.0014066747","0.5090824198","0.371055809","0.0334794147","0.5072014013","0.0398140866"
"1831","0.625","0.102262017","0.0005226026","0.9651282051","0.3064182195","0.051056338","0.357","4.3660829317","0.4289099526","8.0407397481","171.78322066","0.1003236246","0.182",NA,NA,NA,NA,NA,"0.0623426417","-3595.7395","0.6098370211","44247",NA,"0.6236162362",NA,"0.3531086853",NA,NA,"51.864014554","55.413942148",NA,NA,"0.7740432612","0.232","3827","0.1160177685","0.4350666318","0.008361641","0.0441599164","0.0033969166","0.0002613013","0.1959759603","0.7355631043","0.0038578121","0.4781813431","1"
"1832","0.2","0.1486771782","0.0014868376","0.8124026923","0.5365721835","0.0424678329","0.229","5.730847969","0.2900739636","8.819570162","119.31624988","0.152072758","0.14","30.419427187","0.6861160221","0.0783341596",NA,"2.895206325","0.0706633772","-10571.508","0.7572592178","47855",NA,"0.8647680459","54.206886603","0.3276355658","9.9150141643","16.499617209","23.920466708","29.674507743","16.939607001","24.25","0.5116963064","0.612","63894","0.2501486838","0.1624878705","0.016026544","0.0277960372","0.0130528688","0.002801515","0.6036091026","0.3503615363","0.041575312","0.4964472407","0.2505640223"
"1833","0.2763157895","0.1183175653","0.0037105751","0.842162515","0.5602152021","0.0547123623","0.384","5.1813925984","0.3387927","4.4143613891","130.03318088","0.1694411415","0.183","24.933614252","0.72",NA,NA,"2.727999799","0.0907303632","-5925.545","0.7053796471","45674",NA,"0.9990560101","84.108946497","0.3041117485","6.432748538","10.602879742","30.384866431","18.682928287","29.157919291","10","0.446937751","0.39","26950","0.2367717996","0.1761410019","0.0114285714","0.4539517625","0.0072356215","0.001187384","0.3837105751","0.1774768089","0.0340592505","0.486567718","0.6330045635"
"1834","0.3636363636","0.1078477444","0.010289074","0.9053395429","0.6048164232","0.0388930441","0.263","3.9175555167","0.2654662973","14.552510308","127.22856529","0.1211101766","0.149","38.634544802","0.7713709677",NA,NA,"2.467035924","0.0966262662","606.08545","0.8391435144","49966",NA,"0.886716116",NA,"0.2421846856","12.658227848","11.738742546","43.221124732","24.784785446","18.781988073","25","0.6195674562","0.37","12246","0.1651151396","0.2853993141","0.0085742283","0.033970276","0.0098807774","0.0020414829","0.4873428058","0.4643148783","0.005223692","0.4828515434","0.5455719706"
"1835","0.2647058824","0.1316447548","0.0065850374","0.8093433497","0.6310335037","0.0322175357","0.222","4.5706279049","0.2743202892","10.208546011","97.144839691","0.1646079484","0.132","29.503382597","0.7944293015","0.1446584939",NA,"2.744177496","0.0951965403","-3543.6828","0.7551899809","52463",NA,"0.7378772465","32.135570047","0.3361416617","6.8965517241","7.5215593928","19.832053045","18.775893386","15.621700277","16.037735849","0.4523288902","0.539","47532","0.262854498","0.1360136329","0.0565724144","0.0239838425","0.0188925356","0.0025666919","0.4556930068","0.4403559707","0.0423585987","0.4838845409","0.1882304357"
"1836","0.25","0.1548331908","0.0112226816","0.846356453","0.6027874564","0.0341997264","0.309","6.269072583","0.0881670534","29.761904762","126.27712088","0.0630630631","0.117",NA,NA,NA,NA,"2.879019817","0.024427066","-7027.631",NA,"45208",NA,"1",NA,"0.2807246505","3.125",NA,NA,NA,NA,NA,"0.7903508772","0.324","1693","0.2232722977","0.2793857058","0.0082693444","0.0283520378","0.0041346722","0","0.4489072652","0.5062020083","0.006779661","0.4926166568","1"
