"","premature_death_raw_value","poor_or_fair_health_raw_value","poor_physical_health_days_raw_value","poor_mental_health_days_raw_value","low_birthweight_raw_value","adult_smoking_raw_value","adult_obesity_raw_value","food_environment_index_raw_value","physical_inactivity_raw_value","access_to_exercise_opportunities_raw_value","excessive_drinking_raw_value","alcohol_impaired_driving_deaths_raw_value","sexually_transmitted_infections_raw_value","teen_births_raw_value","uninsured_raw_value","primary_care_physicians_raw_value","dentists_raw_value","mental_health_providers_raw_value","preventable_hospital_stays_raw_value","mammography_screening_raw_value","flu_vaccinations_raw_value","high_school_completion_raw_value","some_college_raw_value","unemployment_raw_value","children_in_poverty_raw_value","income_inequality_raw_value","children_in_single_parent_households_raw_value","social_associations_raw_value","injury_deaths_raw_value","air_pollution_particulate_matter_raw_value","drinking_water_violations_raw_value","severe_housing_problems_raw_value","driving_alone_to_work_raw_value","long_commute_driving_alone_raw_value","life_expectancy_raw_value","premature_age_adjusted_mortality_raw_value","child_mortality_raw_value","infant_mortality_raw_value","frequent_physical_distress_raw_value","frequent_mental_distress_raw_value","diabetes_prevalence_raw_value","hiv_prevalence_raw_value","food_insecurity_raw_value","limited_access_to_healthy_foods_raw_value","drug_overdose_deaths_raw_value","insufficient_sleep_raw_value","uninsured_adults_raw_value","uninsured_children_raw_value","other_primary_care_providers_raw_value","high_school_graduation_raw_value","disconnected_youth_raw_value","reading_scores_raw_value","math_scores_raw_value","school_segregation_raw_value","school_funding_adequacy_raw_value","gender_pay_gap_raw_value","median_household_income_raw_value","living_wage_raw_value","children_eligible_for_free_or_reduced_price_lunch_raw_value","residential_segregation_black_white_raw_value","child_care_cost_burden_raw_value","child_care_centers_raw_value","homicides_raw_value","suicides_raw_value","firearm_fatalities_raw_value","motor_vehicle_crash_deaths_raw_value","juvenile_arrests_raw_value","voter_turnout_raw_value","census_participation_raw_value","traffic_volume_raw_value","homeownership_raw_value","severe_housing_cost_burden_raw_value","broadband_access_raw_value","population_raw_value","x_below_18_years_of_age_raw_value","x_65_and_older_raw_value","x_non_hispanic_black_raw_value","x_american_indian_or_alaska_native_raw_value","x_asian_raw_value","x_native_hawaiian_or_other_pacific_islander_raw_value","x_hispanic_raw_value","x_non_hispanic_white_raw_value","x_not_proficient_in_english_raw_value","x_female_raw_value","x_rural_raw_value"
"27","7445.9756723","0.162","3.8101634754","5.5492872275","0.0781364637","0.199","0.367","8.5","0.257","0.6738965799","0.16316403","0.1764705882","328","24.037109924","0.0714605735","0.0003948487","0.0005758797","0.000394023","2451","0.54","0.54","0.9061426596","0.5993907083","0.0224573311","0.121","3.7161229015","0.1761500444","14.882760296","84.808523854","8.9","0","0.0992619926","0.8382861535","0.287","76.862423525","394.98129683","46.01403428","","0.115","0.174","0.1","58.4","0.103","0.0161022357","9.9593657876","0.32","0.081300813","0.0491683865","0.0008183554","0.9213013699","","3.111033964","3.114575667","0.0555696413","-2644.356","0.7300852619","66247","","0.3511289302","70.058061605","0.2434827237","4.8804294778","","19.334795745","15.528321269","19.58163413","12.702702703","0.6380181603","0.693","39.199554029","0.7605948528","0.0791969649","0.8560641085","32993","0.2361106901","0.1802503561","0.0265510866","0.0038493014","0.0065468433","0.0007577365","0.0218531204","0.9206801443","0.0045803497","0.4908616979","0.7472660628"
"28","13418.266469","0.189","4.1917416707","5.8713811586","0.097452721","0.225","0.397","7","0.298","0.734709182","0.1600029186","0.1272727273","590.1","24.524197934","0.0824568185","0.0004225586","0.0006361516","0.0029535609","3841","0.44","0.45","0.885834184","0.5762311593","0.0325562321","0.292","4.2297424174","0.2510017172","15.393205861","119.50837772","8.7","0","0.1204684886","0.7505320819","0.252","71.911292969","619.90214414","99.341290825","8.5681645088","0.128","0.186","0.111","126","0.139","0.082507345","48.667474412","0.347","0.096991863","0.0464108911","0.0009996668","0.925210396","0.0485939258","2.955795196","2.943671805","0.133168257","-527.0084713","0.8028391479","51053","","0.5499798874","62.411485936","0.2989638219","5.0788559209","6.8876452863","20.349261769","17.895924582","16.358157555","","0.524406256","0.646","58.990581837","0.7203013183","0.1194721546","0.8416195857","66022","0.2117324528","0.19682833","0.0741268062","0.0046802581","0.0088303899","0.0004846869","0.0502862682","0.8366453606","0.0037465126","0.5170094817","0.3856525782"
"29","10144.083121","0.176","4.0353360016","5.4912843728","0.089254766","0.215","0.372","7.6","0.277","0.4525857871","0.1649846745","0.2222222222","321.6","25.476711472","0.0949936861","0.0002923407","0.0004515255","0.0007095401","3743","0.39","0.37","0.8826772371","0.5809029725","0.0378710338","0.177","4.1255655211","0.2478851964","15.916325603","87.369731102","7.7","0","0.1347190146","0.8094770995","0.442","74.709622144","481.88447231","76.166506607","","0.124","0.181","0.106","88","0.122","0.0597164806","18.965135759","0.363","0.1062266986","0.0657648583","0.0005805328","0.9032876712","","3.283335397","3.318044142","0.0321999523","-1164.47762","0.8441234967","61663","","0.4798832604","","0.2366410976","2.9779630733","","16.364786137","16.342539631","21.899832846","17.878787879","0.5905332534","0.609","24.038558645","0.7542513644","0.0967688484","0.7853357589","31006","0.2135070631","0.2029284655","0.0037412114","0.0042894924","0.0044830033","0.0002902664","0.0215119654","0.9557827517","0.0048160672","0.4935496356","0.8280037659"
"30","4661.1511078","0.097","2.5190698913","4.222720591","0.0660128253","0.102","0.285","9","0.165","0.9223178028","0.1740571219","0.2093023256","208","4.1468545926","0.0509901439","0.0013879153","0.0007426265","0.0018469751","2105","0.53","0.6","0.9715956703","0.8720337625","0.0212891901","0.04","3.8638453292","0.1301570519","9.7855039955","45.66582306","10.2","0","0.0835330923","0.7412674651","0.434","80.998849805","227.79434979","36.411598749","5.0569854329","0.075","0.129","0.081","95.4","0.06","0.0548372815","12.705758693","0.27","0.0573918726","0.0372390153","0.0011618953","0.9399545079","0.0431692004","3.61192275","3.81314275","0.0490689201","3049.7022667","0.6841673765","117068","","0.1578374691","39.944897932","0.2378446715","3.6953877818","1.4231486776","11.470102145","8.093425303","5.1750861005","6.0138248848","0.8445387663","0.765","85.744671039","0.7630656113","0.073950549","0.9563002412","364921","0.2501692147","0.1396082988","0.0491613253","0.0023128294","0.0725389879","0.0006576766","0.0485776374","0.807161002","0.0131377838","0.506345209","0.0574068904"
"31","6739.0279919","0.132","3.4376495625","4.4317889634","0.0647857889","0.157","0.327","8.4","0.215","0.6934368737","0.1691376378","0.2448979592","240.9","9.4521267285","0.0662608082","0.0008314076","0.0003370651","0.0011315758","2495","0.52","0.57","0.9332588763","0.7508532423","0.0257150843","0.051","3.5446606261","0.1441514318","8.1918106347","70.10433777","9.7","0","0.0764556962","0.7836050594","0.426","77.863455268","357.05196745","33.584595865","4.0478704681","0.099","0.154","0.087","93.4","0.073","0.0845324951","25.05114609","0.326","0.0734801438","0.0494673136","0.0006380161","0.9406456173","","3.401305252","3.633312066","0.0668162191","1382.207","0.7597702476","87845","","0.2677437969","59.363263964","0.2374978656","3.521901827","2.2342915341","13.640870246","12.025196625","12.66098536","5.8620689655","0.7397172901","0.773","44.943678992","0.8042260692","0.0666666667","0.9127418534","83070","0.2277958348","0.1733237029","0.0401468641","0.0036716023","0.0121584206","0.0005055977","0.0337546647","0.8932466594","0.00480674","0.5039725533","0.276753507"
"32","10699.33153","0.162","3.8715173662","5.2870337648","0.0816048963","0.197","0.379","8.9","0.258","0.4152418419","0.1766715907","0.0217391304","216.3","19.265502709","0.0772811918","0.0004778552","0.0004014956","0.0004014956","2875","0.49","0.5","0.9021894166","0.5468993456","0.0249780894","0.101","3.6553385225","0.1595224559","7.5450818641","96.418595867","9.5","0","0.0715514276","0.8231217078","0.553","74.767600893","492.4017344","58.742401798","","0.116","0.175","0.099","71.3","0.094","0.0001684971","40.509929066","0.339","0.0845328337","0.0593358737","0.0007026172","0.9449771167","","3.271890432","3.434102558","0.0441226785","1134.3012","0.7537049994","72259","","0.4154103853","53.33606509","0.2311407576","7.4592074592","3.563664873","18.442370005","18.389113645","21.02562275","16.19047619","0.6543573161","0.738","9.1005300219","0.8321915485","0.0530960854","0.7953605101","39851","0.2181626559","0.1968332037","0.0076033224","0.0033876189","0.0061729944","0.0006273368","0.0221324434","0.9472535194","0.0018908123","0.4953953477","0.8563574923"
"33","5961.7652079","0.126","3.0570225932","4.8108414109","0.0667704408","0.145","0.338","8.8","0.218","0.7712028286","0.1800851072","0.1475409836","268.2","7.525083612","0.0586999019","0.0004850715","0.0004656667","0.0012983882","2518","0.52","0.56","0.9347713736","0.7299517317","0.0240264773","0.055","3.2421065317","0.1341797419","8.4190571771","66.423698851","10.2","1","0.0800099494","0.7888418924","0.414","78.766107049","298.61042257","33.374423349","5.2334274796","0.09","0.143","0.09","128.3","0.064","0.0697747122","24.286837108","0.35","0.0652951615","0.044428371","0.0010354235","0.9668961772","0.0288","3.698118106","3.793050962","0.0573313214","1777.2579667","0.7407657658","94760","","0.2704343472","46.91082103","0.264489236","3.5354060518","2.473531085","14.010209959","11.129191166","7.3352990798","7.1634615385","0.724975426","0.77","64.733956352","0.7762681863","0.0734518277","0.9275344316","182534","0.2414782999","0.1510348757","0.1047256949","0.0034404549","0.0356810238","0.0007231529","0.0500509494","0.787042414","0.0123638203","0.4972333921","0.1524074879"
"34","10331.677477","0.169","3.8866423501","5.1792276411","0.0797280593","0.205","0.381","7.7","0.272","0.7745635196","0.1676484278","0.0731707317","261.6","22.561939905","0.0729575994","0.0004087054","0.0003679853","0.0010835122","4151","0.39","0.36","0.9112949393","0.5341362126","0.0315260774","0.163","3.9519025305","0.1981046476","13.282926331","93.095615403","7.7","0","0.0984498232","0.8196241757","0.355","74.207317736","533.98710661","55.328860917","6.1443932412","0.12","0.174","0.105","118.8","0.119","0.0655621321","24.147923279","0.362","0.0856971109","0.0401859204","0.0011039558","0.9338789683","0.1448999047","3.287947079","3.390307938","0.0490265277","-1546.65292","0.7882774203","54714","","0.4659482113","74.550796189","0.2836385569","4.0749796251","4.4222610726","17.69039723","15.722815046","18.2786791","","0.5521134156","0.679","40.308378995","0.7529785972","0.0875960847","0.8447894765","48915","0.20186037","0.1982009609","0.0273740162","0.0022487989","0.0047838086","0.0003475417","0.0226924256","0.9287130737","0.0015922539","0.472615762","0.6206607515"
"35","12296.78424","0.165","3.8780003248","4.9905326794","0.088714455","0.197","0.419","7.2","0.271","0.7329364795","0.1631647311","0.3333333333","608.2","27.860696517","0.0721663373","0.0005496672","0.0008974083","0.0022614689","3214","0.45","0.45","0.9129319163","0.6010486663","0.0499836558","0.212","3.9989923208","0.2928179709","14.578130415","117.96215542","7.3","0","0.1019347387","0.8145675266","0.22","72.962579111","573.86517907","64.378985727","6.5779856746","0.118","0.172","0.108","175.7","0.122","0.1043910313","46.593268879","0.352","0.0835405999","0.0449229534","0.001376026","0.9233902977","0.0372379778","3.0000100613","3.123296374","0.0916174641","512.19618","0.7436331345","56960","","0.4320328901","47.470572376","0.295997191","5.401080216","6.5651260504","18.07921442","14.503543699","19.522611676","12.738095238","0.6443581001","0.679","64.213366378","0.7166518866","0.0935582822","0.8648625454","83574","0.2262306459","0.2008280087","0.0793308924","0.005013521","0.0135688133","0.0006222031","0.0409218178","0.8342546725","0.003105432","0.512886783","0.2566042698"
"36","8671.3456406","0.161","3.8043076695","5.1818566369","0.0898328691","0.195","0.379","7.7","0.244","0.757405488","0.1613130693","0.1875","258.7","21.452949781","0.0833788769","0.0005447068","0.0004072324","0.0011402509","2937","0.47","0.49","0.9257142857","0.6203184571","0.0264372184","0.141","3.6491175887","0.2022828155","16.613557753","85.615968476","8.8","1","0.0963488844","0.8297654875","0.324","75.420733059","442.32519721","56.175041429","","0.116","0.172","0.101","99.7","0.101","0.097390588","34.661412726","0.353","0.0936170213","0.0571497468","0.0007058696","0.89","","3.193402713","3.101054633","0.0192548692","1315.14","0.748544078","59491","","0.4229383507","62.041443971","0.2658385302","5.3606237817","","15.184538941","10.976406215","15.279796583","12.432432432","0.6315621679","0.71","48.189190118","0.7558193208","0.0793390687","0.8292779426","36834","0.2161861324","0.1861323777","0.0083075419","0.0059727426","0.0070586958","0.0007601672","0.030488136","0.9381278167","0.0069308074","0.5005429766","0.5211663303"
"37","9203.7231443","0.177","3.9077613238","5.0945780102","0.0670816044","0.203","0.408","7.4","0.272","0.7394891014","0.1671394572","0.1228070175","316.9","40.220152413","0.1059804773","0.0006729329","0.0006263499","0.0008855292","1568","0.43","0.51","0.9003364439","0.5540107853","0.0273180206","0.123","4.0652532391","0.1834057184","12.156207263","103.81322607","8.5","0","0.1137370753","0.8274515147","0.303","74.991565505","464.98002916","58.818586673","5.8302238806","0.121","0.173","0.109","144.5","0.113","0.0981248236","37.169194172","0.346","0.1212787362","0.0704213315","0.0013822894","0.8364980916","","2.893833184","3.114268582","0.1552652887","-3228.288288","0.8294096143","66082","","0.5306482235","77.855298147","0.2700584123","7.2236180905","3.5415667247","18.515422166","12.134013437","20.283518514","","0.6032612104","0.697","69.822376506","0.731193809","0.0821010292","0.8034027541","46300","0.2438660907","0.1766738661","0.0130021598","0.0069114471","0.0282937365","0.00174946","0.0924406048","0.853174946","0.0269012617","0.4934341253","0.4777504954"
"38","8683.1842759","0.155","3.6928115364","5.0106541297","0.0782575173","0.194","0.346","8.4","0.253","0.594082265","0.1804202314","0.0857142857","302.2","16.224919495","0.0871117187","0.0002417576","0.0003605661","0.0005708963","2870","0.41","0.43","0.9290795714","0.5773338359","0.033187226","0.131","3.9266829459","0.1333771353","12.390075851","92.265292673","8.9","1","0.0903353057","0.8366280239","0.487","75.974173586","434.56689131","52.333187963","8.7819778541","0.111","0.17","0.099","92.9","0.097","0.0351260053","27.973984195","0.373","0.0974067046","0.0628299215","0.0009014152","0.9284401114","","3.56663692","3.450652737","0.0177345045","1784.029","0.7241256852","75738","","0.3995205753","75.022158587","0.2358921545","1.6277807922","","14.751013453","10.784254988","17.107688623","15.135135135","0.6119019375","0.74","14.570538251","0.8112952047","0.0578977412","0.8854548351","33281","0.2267359755","0.1888164418","0.006219765","0.0041164628","0.0047174063","0.000510802","0.0686878399","0.9072443737","0.0061174813","0.4986929479","0.8326447536"
"39","10888.665087","0.191","4.2176955535","5.6951150781","0.0856164384","0.228","0.382","7.2","0.297","0.4919425725","0.1654385666","0","296.3","29.838022165","0.0852009744","0.0002963256","0.0002475493","0.0008911773","1510","0.44","0.49","0.8749816041","0.4965836456","0.026890189","0.206","3.6847109913","0.1908793535","13.828526274","125.47539612","9.1","0","0.1018685955","0.7706244303","0.263","74.19456805","505.3725115","70.618351944","10.648596321","0.131","0.187","0.111","72.4","0.117","0.1117205103","45.826513912","0.358","0.0993848858","0.0544732362","0.0006436281","0.83","","3.303879138","3.35098188","0.0451625002","-4429.279","0.8033780765","57690","","0.5177613941","","0.2635465419","2.1443888492","","24.065753536","11.672129872","26.211234963","3.9130434783","0.5499512512","0.681","26.326693452","0.7659127426","0.0875196232","0.7905079718","20198","0.252005149","0.1901673433","0.0058421626","0.0026240222","0.0042083375","0.0004950985","0.0366868007","0.9394989603","0.0041100221","0.49663333","0.6892274636"
"40","9194.6929668","0.172","3.9230538169","5.5648470929","0.0815841584","0.213","0.392","8","0.284","0.6943011434","0.1669334952","0.1111111111","316.8","25.589310475","0.0816789338","0.0006034821","0.000607054","0.0012444606","3379","0.46","0.52","0.8785430349","0.5027308838","0.0279211327","0.145","4.2441281962","0.2320266384","11.767900788","101.94246738","8.7","0","0.1133619011","0.8290298658","0.281","75.000743915","473.35453686","76.42719479","","0.119","0.18","0.102","123.2","0.123","0.0270696708","26.650539673","0.373","0.0899903236","0.0590389686","0.0011534025","0.8132211538","","3.145416445","3.2414017","0.0290209952","764.5547","0.7958052865","64214","","0.4829049164","41.14776594","0.2450555954","3.884572697","","17.293052057","12.356662713","22.938815122","6.5517241379","0.5797633136","0.666","40.552853403","0.6996121024","0.0920092971","0.8027152832","32946","0.1979602987","0.1952589085","0.0197899593","0.0041886724","0.0091361622","0.0013658714","0.0330237358","0.9203848722","0.0042796461","0.5138408304","0.4736476906"
"41","10981.819723","0.173","4.0603772245","5.7014739832","0.0717131474","0.21","0.382","7.3","0.28","0.3524064752","0.1772235388","0.1538461538","280.9","37.905830359","0.0786298343","0.0004378124","0.0002542127","0.001125799","2596","0.4","0.45","0.8881295342","0.5051685393","0.0326246334","0.165","3.7755926193","0.2613547069","5.4726549673","110.95318211","8.5","1","0.0983758701","0.8323404922","0.335","73.651685314","548.20922897","68.409303665","","0.122","0.18","0.106","34.8","0.116","0.1017277469","38.713267763","0.364","0.0901709402","0.049458098","0.0006173736","0.81","","3.054485145","3.237170622","0.0329818024","717.7529","0.7721338629","63597","","0.5625155357","56.20227195","0.270688869","1.806140879","","25.618355433","21.030341707","24.283005513","","0.5822718631","0.65","44.167894209","0.8095784342","0.0881188119","0.8471465443","27536","0.2304619407","0.1712303893","0.0078442766","0.0037042417","0.0037042417","0.000762638","0.03199448","0.9391705404","0.0042333744","0.4925188844","0.7488139644"
"42","7220.8019961","0.14","3.4334971618","4.9493418835","0.0734649965","0.165","0.393","8.5","0.237","0.8272988595","0.1719942597","0.0612244898","326.2","14.483231446","0.0757182235","0.0008034182","0.000675586","0.0012727558","2863","0.46","0.54","0.9255569827","0.6874021188","0.0237794951","0.088","3.8372415598","0.1550405326","8.5819669138","70.474562339","9.8","0","0.0972006221","0.7974362135","0.424","76.872061084","372.8231109","49.547659019","5.7803468208","0.101","0.161","0.095","121.9","0.082","0.0584012033","31.258280339","0.321","0.0870668995","0.0497744072","0.0013270439","0.929467425","0.0662779629","3.38323719","3.467450798","0.0643276418","260.92161667","0.7743708997","83036","","0.3339330047","53.277221426","0.2742906691","2.7154782259","2.2835033325","15.514325028","11.598675734","7.4898909307","11.978021978","0.6785679941","0.759","72.929637948","0.7401201181","0.1067853357","0.9059129973","165782","0.2403517873","0.1578217177","0.0321204956","0.003353802","0.0559529985","0.0009168667","0.0406316729","0.8497424328","0.0077773257","0.5023343909","0.127345223"
"43","10624.900069","0.175","4.0638834345","5.1478651508","0.0907816334","0.217","0.399","7.9","0.292","0.6201146574","0.1593959116","0.2258064516","392.1","23.207670516","0.0889686099","0.000723106","0.0005029478","0.0021514991","3010","0.45","0.51","0.8906314657","0.5635573308","0.0265268014","0.176","4.7191187392","0.2291009464","17.243297363","91.565608394","9","0","0.1320381956","0.8557545624","0.231","73.923057101","540.98583144","56.322918064","7.5368276807","0.124","0.177","0.106","101.6","0.128","0.0193097761","11.91873258","0.361","0.1029382862","0.0527049284","0.0016764928","0.925","","3.057561797","3.034469934","0.0470993583","992.39616667","0.8294079403","58238","","0.4568018189","73.047277266","0.2526013943","2.9895366218","3.858828614","16.936120356","14.170867966","18.136494486","19.714285714","0.559238561","0.602","53.710692804","0.6549554976","0.0795968022","0.8494278257","35789","0.2107630836","0.1887451452","0.0296459806","0.0038838749","0.0100310151","0.0004750063","0.0279415463","0.9140797452","0.0136018681","0.4875240996","0.454274847"
"44","8368.1388818","0.157","3.6363415808","4.9115901328","0.0697366485","0.193","0.369","8.4","0.253","0.6047731805","0.1758482518","0.1805555556","332.1","22.792485518","0.1106245856","0.0004369211","0.0003216787","0.0019424443","3371","0.45","0.46","0.8781977713","0.5750301932","0.0251710655","0.128","3.7071043781","0.2236543236","15.853993459","68.748426089","8.9","0","0.1072790846","0.7740626356","0.213","76.809908871","417.24936687","52.892244074","6.5255220418","0.11","0.165","0.097","56.9","0.092","0.049058261","18.863969818","0.337","0.1230699068","0.0814401623","0.0006928464","0.927943038","","3.058373493","3.196124843","0.0434954828","322.94820333","0.7015280745","71611","","0.4446350295","65.904902171","0.2604907067","3.373015873","","12.93133247","9.5693779904","17.122917313","12.142857143","0.6190986939","0.633","44.198706102","0.7614365523","0.0853582961","0.8523224262","80826","0.2319303195","0.1857075693","0.011048425","0.0050107639","0.0154653206","0.0007175909","0.0885729839","0.8695716725","0.0135405223","0.497636899","0.4836365902"
"45","5995.0311046","0.198","4.3458489422","5.6464658382","0.0500096918","0.236","0.357","9.2","0.303","0.3053701231","0.1871970458","0.1212121212","130.8","12.55613601","0.2493643088","0.0002467673","0.0003181129","0.0006117555","2644","0.36","0.47","0.6058198811","0.2678392519","0.0215734282","0.094","3.3200456763","0.0912606342","7.6497877801","51.787420182","8.7","0","0.0952570745","0.5128498655","0.337","78.624795423","322.26843639","62.611806798","6.3498172022","0.131","0.184","0.105","44.6","0.069","0.017284784","8.3155242522","0.351","0.2425288944","0.2578896562","0.0005383448","0.9133495146","0.1474637681","3.080632633","3.284678723","0.1055324934","-1477.0441","0.671878343","81010","","0.2787172012","","0.1988766819","1.1104941699","","13.522227705","9.0502287697","12.282837624","","0.4053755242","0.691","9.2877863706","0.8297603038","0.0667757774","0.6556443319","40866","0.314368913","0.1441295943","0.0046493418","0.0032545392","0.0038173543","0.0002936426","0.0451475554","0.9376009397","0.0333251721","0.4869573729","1"
"46","10590.987519","0.174","3.8393301203","5.4082901884","0.0874758656","0.187","0.411","7.5","0.263","0.9327712051","0.1711647278","0.273381295","581.7","19.557747432","0.0927412578","0.0005074635","0.0006343946","0.0021593431","4285","0.41","0.43","0.902132324","0.600834537","0.0457005386","0.205","4.6612402541","0.3498773663","9.1263203078","98.171801061","10.3","1","0.141217631","0.8187584242","0.42","74.747473955","496.76141392","67.352509924","7.892939361","0.119","0.164","0.12","258.3","0.108","0.1043627968","36.966893565","0.368","0.1063014131","0.0592994176","0.0011967444","0.8564010804","0.0737584925","3.039997978","3.130582545","0.2764524253","-4935.598479","0.7032540142","66169","","0.5106041046","71.554620343","0.3096313984","4.7513245599","16.601524471","12.021184265","23.099247309","10.335693365","12.030075188","0.6135367708","0.681","124.12205761","0.7092228152","0.1301550304","0.8644929953","499689","0.2303592835","0.1787952106","0.2320703478","0.0056295015","0.0172387225","0.000670417","0.2088839258","0.5243401396","0.0183531259","0.5123446784","0.0453679567"
"47","10345.107576","0.182","3.9813780434","5.0593750536","0.087416746","0.204","0.363","7.6","0.283","0.5936023911","0.1645155574","0.2386363636","446.7","26.321996321","0.0752481963","0.0003736987","0.0005551824","0.0011730468","3500","0.42","0.51","0.8988163131","0.5149201457","0.0368845501","0.208","4.3491947291","0.3185840708","10.232227066","100.72883472","7.9","1","0.123932124","0.8370576329","0.32","74.794252297","490.57231338","66.848805441","8.1863253776","0.122","0.17","0.115","207.7","0.115","0.0833132229","37.958552875","0.384","0.0862997526","0.0480811823","0.0010924558","0.8679543459","0.1190327288","3.122845347","3.247373687","0.1473308855","-1178.17094","0.7120930233","66336","","0.5346300106","61.740253992","0.2556530391","2.1759403171","5.9517956309","20.813182759","17.573195985","11.515430677","","0.5838642946","0.686","70.171662722","0.7412744304","0.1060548181","0.8678616861","111675","0.2103514663","0.1949406761","0.1100873069","0.0049787329","0.0068770987","0.0003044549","0.0756033132","0.780917842","0.0051913729","0.4798567271","0.3652116673"
"48","9957.5814531","0.166","3.9727244627","5.0373798758","0.0802596636","0.204","0.419","8.2","0.261","0.7456177379","0.156289444","0.0588235294","257.4","25.496653564","0.0850491638","0.0003993787","0.0004422626","0.0009508646","1459","0.49","0.46","0.8913281421","0.5658085045","0.0334568912","0.148","4.2609135155","0.2218412303","13.978256046","88.441061293","8.4","0","0.0975224038","0.8296535973","0.381","74.594261414","503.47999909","58.505534624","6.1188811189","0.118","0.176","0.1","96.4","0.11","0.0292833447","28.689971751","0.344","0.0968037926","0.0543608124","0.0009066384","0.8901480638","","3.1580345","3.120208891","0.0234108152","-823.34375","0.680168105","60141","","0.4974458341","","0.2544354101","3.5307963907","","15.647704993","13.200158402","16.023475963","12.173913043","0.5955247132","0.664","42.177673816","0.7934085731","0.0801793918","0.8303396386","45222","0.2109592676","0.207133696","0.0057273009","0.0051081332","0.0066118261","0.0003980364","0.0198797046","0.9510415285","0.0022025916","0.4982088364","0.6793672658"
"49","11033.82005","0.182","4.0538058749","5.3281263392","0.0938372557","0.214","0.434","6.6","0.308","0.6952562457","0.1592492739","0.1836734694","526.8","27.616012892","0.0899259596","0.0004817177","0.0005616954","0.0015105052","3064","0.41","0.49","0.8991286239","0.5483495621","0.033175669","0.203","4.2604976672","0.2989085704","12.769341347","114.14557952","8.4","1","0.1328132618","0.7692939526","0.408","73.814395666","534.96886526","59.793148028","7.0576540755","0.126","0.176","0.11","199.1","0.129","0.1469691951","40.765885876","0.402","0.1082219423","0.0424065177","0.0010019432","0.8879135802","0.0604299826","3.018446167","3.186917659","0.1462055327","-1877.80458","0.7835444887","58926","","0.4994836115","59.696604287","0.297169331","3.0937983406","5.5054559068","21.441891726","15.55830436","15.084949185","19.457364341","0.5179817982","0.668","50.797189077","0.7017455781","0.1160370008","0.8578242064","131744","0.2123132742","0.1895873816","0.0843302162","0.004584649","0.0067327544","0.0006451907","0.0507423488","0.83581795","0.003790333","0.4946563031","0.2462248999"
"50","11768.684634","0.192","3.8703198866","5.4130194515","0.09805453","0.196","0.372","7.2","0.275","0.9125811116","0.1710987535","0.2316476346","1102.7","27.783625507","0.100126661","0.0007795268","0.0009407241","0.0036473688","3372","0.44","0.51","0.8734122928","0.6324222269","0.0315384721","0.21","4.6015294437","0.3397308191","11.389122873","121.56153837","12.6","0","0.1651994334","0.7592903234","0.309","73.835046555","543.53497373","81.628894518","7.7791846037","0.116","0.167","0.12","625.1","0.113","0.1223434633","58.755277206","0.379","0.1200663677","0.0513509632","0.0020691804","0.8011266167","0.082603452","2.786200708","2.802383399","0.1793492724","-6721.799014","0.8401659302","62776","","0.6038351977","51.330409896","0.327306614","6.4997104806","19.635500506","14.679515548","27.212475131","13.848037676","8.0197044335","0.5844737967","0.646","190.93068312","0.5545913445","0.1522974645","0.8712824912","969466","0.2444479745","0.1350186598","0.2913634929","0.0046149117","0.0435910078","0.0004878975","0.1161412571","0.5184462374","0.0320813832","0.5152372543","0.0087944879"
"51","8732.7706663","0.177","3.8546697873","5.3296832817","0.0656370656","0.2","0.366","8.3","0.284","0.6348844777","0.1555486317","0.1860465116","206","20.146193617","0.1289538363","0.0005203703","0.0004532505","0.0012086679","2303","0.41","0.46","0.8577336909","0.5031261842","0.0256154646","0.13","3.7144521073","0.1491474776","14.960646994","76.546167718","8.6","1","0.120195066","0.7849074291","0.342","76.795319403","407.77505312","59.437719177","7.8481012658","0.119","0.174","0.104","47","0.098","0.0493248037","21.66268314","0.344","0.1414001994","0.1014383676","0.0007554174","0.9048336414","","3.133281861","3.158434593","0.0766996574","287.6712","0.7982561636","70938","","0.4602993404","","0.2451718402","4.1436464088","","17.1264389","10.81160561","16.017446696","18.928571429","0.6019332427","0.694","34.741288962","0.7649423589","0.0848249499","0.778717115","46332","0.2425321592","0.1892212726","0.0068850902","0.0038418372","0.0068419235","0.0011007511","0.110377277","0.860981611","0.0166274618","0.4954459121","0.7336153596"
"52","10127.497691","0.172","4.0785705189","5.3890566639","0.0691747573","0.212","0.396","8.1","0.263","0.4863432532","0.1659042694","0.1666666667","235.2","22.848034006","0.0889004419","0.0003067485","0.0002040192","0.0002040192","2218","0.4","0.27","0.8879347984","0.5897435897","0.0271600437","0.165","4.2112966252","0.1716520939","15.337423313","91.006212163","8.7","0","0.1013431013","0.8193259386","0.489","76.240627266","455.86565658","","","0.121","0.179","0.102","84.9","0.113","0.031408677","","0.345","0.0962576466","0.070698088","0.0003060288","0.8641393443","","3.08179423","3.468460453","0.0605319802","-3227.27855","0.8954626173","64216","","0.4655414909","","0.1851719198","3.3840947547","","","","15.505405748","","0.6507273877","0.611","33.959657491","0.7875346959","0.0878450106","0.8006560686","9803","0.2172804244","0.2127920024","0.0055085178","0.0043864123","0.0063245945","0.0002040192","0.0169335918","0.957564011","0.0001077006","0.4855656432","1"
